time_step,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,velocity_command_x,velocity_command_y,velocity_command_yaw,joint_pos_base_lf1,joint_pos_lf1_lf2,joint_pos_lf2_lf3,joint_pos_base_rf1,joint_pos_rf1_rf2,joint_pos_rf2_rf3,joint_pos_base_lb1,joint_pos_lb1_lb2,joint_pos_lb2_lb3,joint_pos_base_rb1,joint_pos_rb1_rb2,joint_pos_rb2_rb3,joint_vel_base_lf1,joint_vel_lf1_lf2,joint_vel_lf2_lf3,joint_vel_base_rf1,joint_vel_rf1_rf2,joint_vel_rf2_rf3,joint_vel_base_lb1,joint_vel_lb1_lb2,joint_vel_lb2_lb3,joint_vel_base_rb1,joint_vel_rb1_rb2,joint_vel_rb2_rb3,joint_effort_base_lf1,joint_effort_lf1_lf2,joint_effort_lf2_lf3,joint_effort_base_rf1,joint_effort_rf1_rf2,joint_effort_rf2_rf3,joint_effort_base_lb1,joint_effort_lb1_lb2,joint_effort_lb2_lb3,joint_effort_base_rb1,joint_effort_rb1_rb2,joint_effort_rb2_rb3,prev_action_base_lf1,prev_action_lf1_lf2,prev_action_lf2_lf3,prev_action_base_rf1,prev_action_rf1_rf2,prev_action_rf2_rf3,prev_action_base_lb1,prev_action_lb1_lb2,prev_action_lb2_lb3,prev_action_base_rb1,prev_action_rb1_rb2,prev_action_rb2_rb3
110.000000,0.150531,0.159071,0.054169,-1.792388,1.098757,-0.250001,0.065785,-0.022174,-0.972169,0.150000,0.000000,0.000000,-0.029247,0.098320,0.040512,-0.051341,0.137969,-0.068337,0.054271,0.102418,0.099562,-0.106401,0.068044,-0.029097,-0.716403,-0.919485,2.864590,-2.303894,0.791005,1.080204,-1.797281,-0.193112,-1.563719,1.466301,3.718508,-4.613238,0.606589,-0.793489,0.092352,0.774518,-0.766915,-0.238257,0.757010,-0.610799,-0.781756,0.683203,0.049456,-0.623212,-0.038906,0.252222,-0.014034,-0.074648,-0.307720,-0.069980,0.037993,0.038300,-0.084522,0.064098,0.381554,0.035091
111.000000,0.140707,0.128836,-0.138697,-1.181297,1.759134,0.818690,-0.004912,0.054993,-1.044623,0.150000,0.000000,0.000000,0.045067,0.081674,-0.007220,-0.082675,0.175914,-0.045057,0.009374,0.043477,0.010093,-0.009180,0.059122,-0.125390,0.709464,-0.900223,-0.109999,-1.888824,-2.945670,3.270932,0.501410,-4.652951,-0.418665,1.752714,-0.016964,-4.533419,0.620089,-0.174953,-0.700600,-0.706687,-0.730000,0.716581,0.613190,-0.635950,-0.738263,0.779890,-0.701474,0.639306,0.125010,0.197110,-0.228339,-0.060438,-0.136211,0.069973,-0.058202,0.169457,-0.000153,0.093762,0.417683,0.069811
112.000000,0.149436,0.022102,-0.088615,-0.464627,-0.405901,-0.901886,0.012694,0.026177,-0.936664,0.150000,0.000000,0.000000,0.022136,0.053591,0.029087,-0.139506,0.067686,0.000934,0.106531,-0.071056,0.030375,-0.017441,0.070909,-0.114652,-0.216594,-1.779467,-1.117610,-1.584899,-1.849885,1.046258,2.408069,-2.023151,-3.463565,1.056353,0.295836,-1.345596,-0.758061,-0.614614,0.014324,0.769243,0.761357,0.645269,0.622837,-0.682419,0.396250,-0.616484,-0.600992,0.648175,0.255081,0.047984,-0.300688,0.003535,0.063809,0.180227,-0.084906,0.247747,0.084821,-0.042372,0.293912,-0.075707
113.000000,0.031856,0.010525,-0.057640,0.207404,-0.427638,-0.058553,0.000309,0.069780,-1.022970,0.150000,0.000000,0.000000,0.015460,0.013652,-0.015061,-0.121887,0.042764,0.055417,0.149365,-0.065816,-0.018195,-0.058848,0.090348,-0.147518,-1.885787,0.251407,-0.520702,2.002830,-1.589711,2.309377,1.379762,-2.079443,-1.072396,0.736012,-1.347983,0.724393,-0.790365,0.726625,0.755453,0.679734,0.798002,-0.678606,-0.268784,0.629669,0.737164,-0.747165,0.765886,0.679546,0.287059,-0.217719,-0.276841,-0.034479,0.006787,0.090533,-0.029206,0.241356,0.009670,-0.143238,0.126173,-0.062838
114.000000,0.176177,0.068216,0.018597,1.659541,0.805704,0.206442,0.096511,-0.062821,-0.903483,0.150000,0.000000,0.000000,0.026303,0.037299,0.069809,-0.044298,0.042499,0.113346,0.125890,-0.108631,-0.032015,-0.048369,0.023704,-0.157674,-2.976778,2.706356,0.963988,2.084297,0.148189,0.604131,0.607274,0.218373,-0.812868,-1.239082,-2.330582,3.959818,0.058467,0.770924,-0.729155,0.679004,0.690437,-0.612473,-0.718983,0.789473,0.734802,-0.647248,-0.725938,0.637456,0.169588,-0.314488,-0.208103,0.059809,0.194374,0.103123,-0.088623,0.436193,0.007325,-0.052210,0.059239,-0.022515
115.000000,0.143508,-0.077158,-0.018253,1.604714,1.240392,-0.220049,-0.069168,-0.039747,-0.983368,0.150000,0.000000,0.000000,0.031008,0.064000,0.032200,-0.007680,0.046516,0.056929,0.188259,0.001453,0.028732,-0.136258,0.006389,-0.018250,-2.464780,1.141516,-4.064071,1.078966,1.321461,-0.874085,0.584674,3.630907,1.170628,-2.724480,-1.469856,3.215680,0.786397,-0.097317,-0.715014,-0.758364,-0.114341,-0.647450,-0.778357,-0.714445,-0.666225,0.633132,0.488036,-0.714187,0.107258,-0.183897,-0.001358,0.073634,0.156697,-0.034418,-0.157903,0.345432,0.083229,0.072052,0.015933,0.088109
116.000000,0.061545,0.034538,-0.016257,-0.095837,-0.106143,0.541788,-0.001764,-0.025940,-1.036744,0.150000,0.000000,0.000000,-0.058671,0.064883,-0.036842,-0.015714,0.135862,0.031343,0.085006,-0.059487,0.001204,-0.083632,-0.022387,-0.031722,-1.865617,2.194566,-2.265286,-0.053976,-0.415620,-3.180020,-1.774159,3.474420,0.048116,-0.816440,-0.490807,0.695136,-0.747431,-0.787207,0.624914,0.736786,0.625044,-0.694669,-0.722581,0.700394,0.121745,0.682178,0.726241,-0.117609,0.036063,-0.029192,0.230887,-0.034340,0.121097,-0.332861,0.073351,0.220824,0.016498,0.050515,0.152206,0.240045
117.000000,0.130395,-0.080613,0.069014,0.423532,-1.231167,-0.170902,-0.017200,0.070404,-0.999144,0.150000,0.000000,0.000000,-0.001083,0.100296,-0.076375,0.058617,0.185869,-0.082968,0.033103,0.027494,-0.035805,-0.112175,-0.052207,-0.003318,-0.437137,0.728830,2.225010,0.912260,3.254757,-1.697166,-1.381448,0.606513,-1.386080,-0.612509,0.528320,0.265068,-0.794572,-0.708539,0.724276,-0.158945,-0.726127,0.675477,-0.620454,-0.742495,0.765700,0.600314,0.721205,-0.703867,0.038198,0.027618,0.089292,-0.135666,-0.078287,-0.384503,0.097889,0.169859,-0.031650,-0.050059,0.085619,0.181500
118.000000,0.037137,-0.079881,-0.002768,-1.187975,0.530186,-0.464221,0.086062,0.052278,-1.053956,0.150000,0.000000,0.000000,-0.050223,0.067684,0.028846,-0.008483,0.121914,-0.109410,0.074347,0.015993,0.066245,-0.019482,0.060524,0.039972,-0.537582,-2.860353,2.384701,-1.043163,0.519999,0.497031,1.092242,-0.742706,-0.998589,2.691539,2.773322,-1.056304,0.641980,-0.750635,-0.609085,-0.618236,-0.795525,0.649793,0.761472,-0.692564,-0.667416,0.729959,0.611692,-0.695167,-0.030493,0.176920,0.042937,-0.132742,-0.314438,-0.190621,0.162227,0.010127,-0.095449,-0.016792,0.255608,0.101395
119.000000,0.277003,0.063745,-0.050839,-1.411262,0.547413,-0.247036,-0.063734,-0.034382,-1.083093,0.150000,0.000000,0.000000,0.010917,0.027607,0.036643,-0.047476,0.142085,-0.017832,0.039816,0.086183,0.013712,-0.012436,0.103780,-0.080958,1.737670,-0.432173,-0.316280,-1.629116,-1.831918,0.975617,0.666145,0.651742,-1.168438,2.388447,1.462994,-3.021074,0.334461,0.179678,-0.751999,-0.627974,-0.653405,0.622599,-0.728814,-0.665258,-0.637741,-0.765692,-0.762015,-0.699023,-0.041697,0.212112,-0.057125,-0.056098,-0.252154,-0.016588,0.065887,0.050065,-0.047494,0.071746,0.492040,0.184706
120.000000,0.152439,0.117439,-0.060750,0.927245,-0.096094,-0.282496,0.019680,0.091952,-1.059211,0.150000,0.000000,0.000000,0.053336,0.063597,-0.038699,-0.043116,0.061496,-0.038237,0.054815,0.048394,0.028565,-0.000740,0.073551,-0.091817,3.022870,-2.960483,-2.366211,-0.581603,-1.234754,2.295521,-0.790936,-1.131634,-0.154144,0.212641,0.994607,-1.124457,0.717643,-0.713100,0.789509,0.447843,-0.702376,0.721153,0.620473,-0.715136,-0.751163,-0.753109,-0.648134,0.652840,0.267440,0.177657,-0.315977,-0.018646,0.073978,0.140144,-0.119412,0.171141,0.113675,0.036666,0.346235,0.038577
121.000000,0.198148,-0.039022,0.071604,-1.018750,-0.963943,0.492955,0.090076,0.026840,-0.960669,0.150000,0.000000,0.000000,0.032461,-0.036631,0.036160,-0.047691,0.037254,0.007046,0.043170,-0.037805,-0.018615,0.079694,0.073493,-0.096994,1.124568,0.336061,0.089852,1.969654,-1.475449,2.783981,4.076675,-4.199242,-2.196047,-1.249370,-0.359488,2.411455,-0.782788,0.135844,0.672446,0.716541,0.788727,-0.153537,0.730153,0.714127,0.795928,-0.724007,0.678049,0.752771,0.231212,-0.131735,-0.369196,0.023049,0.075892,0.127160,0.054539,0.219997,0.126528,-0.205791,0.229679,-0.048909
122.000000,0.134640,0.045277,0.072571,0.407420,-0.239440,0.742262,0.067790,0.098100,-0.927543,0.150000,0.000000,0.000000,0.068576,-0.001012,0.053520,-0.032497,0.045955,0.040976,0.108349,-0.131830,-0.036608,0.026819,0.069544,-0.126750,0.099061,-0.235456,1.354877,0.851619,0.862890,2.294553,2.703209,0.011745,1.723045,-1.842921,-1.123875,1.687562,-0.660329,0.752255,-0.657593,0.653951,0.774838,-0.756543,-0.674350,0.700462,0.653026,-0.674401,-0.767637,0.729169,0.167799,-0.269484,-0.195536,0.028239,0.062345,0.098726,-0.031846,0.311056,0.004738,-0.153667,0.020436,-0.017298
123.000000,0.252998,0.003764,0.020086,1.626847,1.254043,0.806371,0.060622,-0.003206,-0.999943,0.150000,0.000000,0.000000,0.026134,0.070434,-0.007911,-0.028284,0.027287,0.064368,0.163011,-0.103300,0.012287,-0.111228,0.059063,-0.060604,-2.220887,2.547803,0.124825,0.770183,2.391612,1.528644,0.473783,1.898753,1.549587,-5.234380,-2.159255,3.031288,0.679659,0.727962,-0.612478,0.729247,0.658213,-0.738025,-0.607714,0.697169,-0.160740,-0.256244,-0.752469,-0.746841,0.082196,-0.310248,-0.116674,0.005413,0.263292,0.036848,-0.048585,0.477162,0.133037,-0.046179,-0.012539,0.065827
124.000000,0.236059,-0.023513,0.112218,-0.901716,-0.127538,0.140352,-0.005773,0.012505,-0.998839,0.150000,0.000000,0.000000,-0.033787,0.016569,-0.014105,-0.040376,0.109641,0.074989,0.195469,-0.009614,0.061866,-0.128990,0.025196,0.064148,0.479618,1.023786,-3.506875,0.422213,3.113834,-0.990317,-0.146052,2.223861,0.548068,-0.506029,0.656894,0.648270,-0.767123,-0.646645,0.468573,-0.116572,0.771881,-0.621791,-0.637002,-0.492121,-0.601932,0.701212,0.704697,-0.779311,0.092007,-0.069210,0.070394,-0.036663,0.239517,-0.107897,-0.147265,0.364825,0.131405,0.089691,-0.120966,0.225082
125.000000,0.180418,-0.003222,0.086635,-0.573097,-0.149843,-0.061508,-0.064549,0.074803,-0.941982,0.150000,0.000000,0.000000,0.018820,0.040566,-0.027650,0.036300,0.103229,-0.019181,0.061181,0.010602,0.037145,-0.111189,0.018318,0.058313,-1.402327,-1.522277,-0.676183,-0.646845,1.316407,-5.577591,-4.683128,2.556558,1.382801,2.821244,-1.039145,1.717963,0.073942,-0.641323,0.640556,-0.727452,0.761371,0.349170,0.653034,0.710123,0.703347,0.761819,0.792935,-0.624644,0.085962,0.026199,0.016396,-0.181198,0.073427,-0.424716,0.152934,0.267208,0.068797,0.039081,0.026639,0.395811
126.000000,0.140312,-0.009874,-0.029072,1.162176,0.301602,-0.832237,-0.003991,-0.045604,-0.928144,0.150000,0.000000,0.000000,-0.000206,0.043061,-0.063346,0.025968,0.219678,-0.103080,0.078326,0.067737,0.048585,-0.079843,-0.003786,0.039379,0.840744,0.414473,0.419886,0.276777,1.894547,-2.591145,-4.188212,2.798987,0.455372,1.959191,0.964683,-0.719902,-0.730279,-0.105980,0.715213,-0.700082,-0.732667,0.774120,-0.746096,-0.728472,-0.134344,0.633268,0.752137,-0.670098,-0.073513,-0.021670,0.054911,-0.210337,-0.293374,-0.304150,0.238560,0.068705,-0.065656,-0.019676,0.110546,0.168337
127.000000,0.216145,0.067994,0.048372,-1.259183,1.460950,-0.156558,0.091871,0.079398,-1.015519,0.150000,0.000000,0.000000,-0.015001,0.066723,-0.017879,-0.049055,0.136961,-0.070313,-0.005284,0.077277,0.063858,-0.020458,0.101898,-0.028274,1.353801,0.637373,1.545897,-0.073941,-2.584423,0.709599,-3.843959,1.937238,1.810037,4.065420,2.273630,-1.364358,0.691501,0.115483,-0.785875,-0.731703,-0.692304,0.604105,0.619663,-0.654214,-0.629242,-0.673153,0.764498,-0.601913,-0.008510,0.235009,0.044312,-0.191465,-0.316837,-0.332512,0.246700,0.038220,-0.114305,-0.043987,0.267487,0.087214
128.000000,0.159757,-0.069647,0.155856,-0.192949,-0.532743,-0.388396,-0.056882,-0.008435,-0.914364,0.150000,0.000000,0.000000,-0.047057,0.069417,0.001315,-0.024618,0.161667,-0.097414,0.030831,0.042298,0.088275,-0.043687,0.112928,-0.036173,2.300181,-2.327056,0.823235,-4.442582,-0.295653,0.145813,-0.784580,-2.288352,-0.166949,1.558687,3.699010,-2.571137,0.799478,-0.644916,-0.758228,0.183691,-0.619492,-0.788059,0.605222,-0.734912,-0.734581,0.634193,-0.714223,0.643465,0.065361,0.352701,-0.079007,-0.097589,-0.166179,-0.101929,0.048153,0.111654,-0.041518,0.047348,0.295643,0.022991
129.000000,0.158450,0.116200,-0.061680,0.581299,-0.454168,0.181506,-0.036172,0.070086,-1.039671,0.150000,0.000000,0.000000,0.023505,-0.022443,0.012475,-0.111335,0.153376,-0.014065,0.067253,0.016014,0.016444,0.002203,0.140674,-0.108858,0.949879,-1.591940,-0.835979,-0.280716,-2.327852,0.349535,2.024551,-5.124054,-2.900975,-1.268855,-1.583982,-2.929801,-0.280004,0.671933,-0.243378,0.638650,0.310586,0.642085,0.786552,-0.624579,-0.619309,-0.114962,-0.768804,0.787964,0.071245,0.191100,-0.248385,-0.008493,-0.053126,0.214223,-0.072490,0.136937,0.007507,0.116544,0.378024,0.161318
130.000000,0.062182,0.057701,-0.104555,0.190216,-1.202064,-0.866534,0.020083,0.101980,-1.007910,0.150000,0.000000,0.000000,0.105104,0.040249,-0.011634,-0.066323,0.059296,0.070691,0.067396,-0.059995,-0.003810,-0.000523,0.121252,-0.173714,2.832300,1.541641,-1.439493,-0.766125,-1.430817,3.214767,1.718781,-0.732554,0.728989,0.186653,-2.043265,0.237820,-0.798744,0.744230,0.617983,0.780024,0.771939,0.770127,-0.524590,0.727814,0.678890,-0.674492,-0.727424,0.651696,0.238201,-0.091713,-0.403939,0.035236,0.002933,0.241037,-0.105517,0.234886,0.137937,-0.174517,0.305506,-0.063154
131.000000,0.113729,0.098973,-0.063250,-0.816858,-0.666040,0.260556,-0.024289,0.103144,-1.083393,0.150000,0.000000,0.000000,0.096728,0.005353,-0.016842,-0.072169,0.081298,0.100247,0.110486,-0.129917,-0.047999,0.018365,0.023982,-0.151706,-0.730575,0.827445,2.644305,2.162619,-0.095451,0.646608,0.505349,-0.093700,-0.344624,-1.641939,-1.521782,0.972964,-0.681799,-0.292400,0.612726,0.660539,0.266466,-0.760529,0.622570,0.738281,0.722253,-0.695919,0.693437,0.643720,0.213993,-0.263558,-0.318239,-0.046121,0.033799,0.184886,0.093197,0.271191,0.084036,-0.216031,0.137644,-0.088553
132.000000,0.058094,-0.041241,0.109750,1.397719,0.708017,-0.150462,0.093985,0.098146,-0.972567,0.150000,0.000000,0.000000,0.064220,0.021982,0.069269,0.027365,0.114490,0.089275,0.186044,-0.066854,0.024706,-0.087588,0.026599,-0.054169,-1.809286,1.117126,2.304945,1.031799,2.461431,-0.199940,1.793240,0.662846,0.478947,-1.841315,-1.928037,5.478198,-0.056623,0.791666,-0.753553,0.785315,0.746946,-0.667209,-0.654648,0.726968,0.631822,-0.608682,-0.758390,0.628247,0.086547,-0.272565,-0.226172,0.101991,0.100162,0.072610,-0.012117,0.387854,0.107561,-0.185498,0.123383,-0.095166
133.000000,0.121555,-0.072049,0.137193,0.208572,-0.670643,-0.437029,0.080434,0.062425,-0.961249,0.150000,0.000000,0.000000,0.015407,0.074401,-0.010458,-0.043227,0.110797,0.111188,0.184984,-0.069494,0.014714,-0.130161,0.015011,0.058460,-0.074795,2.147292,-3.296497,-1.251863,3.369733,-3.954641,-1.799267,2.676229,3.067607,-2.436845,-0.582378,2.399121,0.752612,-0.677266,-0.723516,-0.689097,0.360136,-0.777579,-0.715852,0.161038,-0.720530,0.677121,0.135959,-0.697944,0.096984,-0.184306,-0.147387,-0.074663,0.285372,-0.062898,-0.066551,0.483786,0.170051,0.037448,0.028618,0.145618
134.000000,0.214182,-0.088636,0.066790,1.009722,-0.163281,-0.170761,-0.098854,0.086653,-0.991175,0.150000,0.000000,0.000000,0.049676,0.060319,-0.010047,-0.048811,0.073230,0.009946,0.073787,-0.046115,-0.004057,-0.142882,0.010126,0.043732,2.611190,-1.124562,-4.051475,-1.564463,2.737308,-2.911356,-0.406080,0.092444,0.883332,1.237592,0.330983,1.126249,-0.747296,-0.677452,0.602900,0.644591,0.658298,0.776373,0.494334,0.692281,0.363530,0.622491,0.131788,-0.759552,0.096066,-0.029077,0.013916,-0.235110,0.199829,-0.420061,0.012195,0.391905,0.186964,0.088199,-0.052089,0.341395
135.000000,0.037369,-0.091051,-0.075277,0.352039,-0.105074,-1.447838,0.066127,-0.000996,-0.969795,0.150000,0.000000,0.000000,0.013888,0.097030,-0.050802,0.045489,0.170096,-0.051757,0.126271,-0.026505,0.024649,-0.103926,0.008188,0.098659,-0.168801,-2.441764,1.463574,2.951676,1.166843,-0.222508,0.101529,3.515245,0.628146,2.342003,-0.508300,-2.133217,-0.651258,0.117697,0.603484,-0.629492,0.730414,0.736941,-0.796060,0.707126,0.770709,0.774744,0.773380,-0.619473,-0.000057,-0.026051,0.056429,-0.136180,-0.090299,-0.289960,0.209651,0.092320,0.026241,-0.067094,0.031687,0.324686
136.000000,0.120484,0.021307,-0.031076,-2.249891,0.775237,-0.973735,-0.077817,-0.034791,-0.992115,0.150000,0.000000,0.000000,0.008870,0.080199,-0.058225,0.034364,0.240406,-0.117875,0.064543,0.023059,0.061094,-0.064519,0.015102,0.042212,-0.797990,0.391171,3.416468,-0.775813,0.748598,0.203820,-0.616820,0.246533,2.186377,3.172018,1.849795,-1.267937,0.699550,0.076843,0.635290,-0.730510,-0.645822,0.796796,-0.600828,-0.748679,0.043497,0.792426,0.621951,-0.684236,0.005953,0.173688,0.018183,-0.100410,-0.192651,-0.320032,0.237883,-0.001141,-0.000184,-0.046746,0.292205,0.169874
137.000000,0.236947,-0.021269,0.072097,-1.600842,1.258321,-0.681262,0.003306,0.006901,-1.065542,0.150000,0.000000,0.000000,0.012572,0.089884,-0.032606,-0.086609,0.221655,-0.024315,0.028365,0.085098,0.091860,-0.024860,0.052685,-0.084297,-1.024503,-2.406068,1.282962,-3.212782,-0.362303,0.102783,-2.082008,-2.114189,-0.678671,2.076189,4.440880,-5.080844,0.611552,-0.653151,-0.759037,0.660947,-0.646133,-0.254418,0.699278,-0.623360,-0.749620,0.254101,-0.457896,0.767619,-0.011915,0.272605,-0.007104,-0.039464,-0.152142,-0.024333,0.042409,0.053563,-0.020085,-0.013588,0.298083,0.080180
138.000000,0.147018,0.035742,-0.001510,1.691180,0.284651,-1.240911,0.049732,-0.012641,-0.987809,0.150000,0.000000,0.000000,0.037210,-0.007984,0.055121,-0.104389,0.191063,-0.074148,-0.035758,0.038698,0.089205,-0.034050,0.149945,-0.115145,1.636589,-1.808207,-0.994861,-0.070830,-1.905906,2.531936,2.262666,-4.585561,-3.169826,2.620288,1.698776,-0.424322,-0.272158,-0.145856,-0.799165,0.646352,-0.633784,0.610324,0.693253,-0.793652,0.273980,-0.602929,-0.682721,0.249894,0.183128,0.232138,-0.259262,0.018021,0.049356,0.097611,-0.067640,0.135735,0.116144,-0.001890,0.341662,0.155681
139.000000,0.171179,0.060275,-0.031821,0.571434,-0.608304,-0.647754,-0.031907,0.044263,-0.943616,0.150000,0.000000,0.000000,0.107714,0.039352,0.024111,-0.098865,0.081074,0.010107,0.070471,-0.005644,0.008880,0.028560,0.093782,-0.146599,2.954365,0.630711,1.624782,1.534878,-1.942122,4.001379,4.669888,-1.594274,-0.469602,0.892104,-1.504223,1.574692,-0.759439,0.185613,0.783855,0.774903,0.631520,0.646533,0.693494,0.745018,0.227547,-0.284877,-0.732977,0.738667,0.283919,-0.149058,-0.393487,-0.009487,0.081360,0.024620,0.061795,0.279313,0.143105,-0.080476,0.235828,0.075819
140.000000,0.171906,0.026645,-0.043409,-0.325672,-0.844397,-0.590104,-0.076253,0.034751,-1.042391,0.150000,0.000000,0.000000,0.071597,0.007263,-0.038191,-0.007849,0.066649,0.048680,0.060904,-0.032037,0.019039,-0.033796,0.064919,-0.082526,-0.529296,0.860010,-0.055958,2.200638,0.292541,1.573112,3.384768,0.509593,1.591498,-0.255601,-1.739323,0.764923,-0.791168,0.625038,0.063120,0.725644,0.639997,-0.705440,0.351448,0.679496,0.747190,-0.673616,0.702119,0.755353,0.178632,-0.305029,-0.228326,0.005064,0.116703,0.196712,0.154549,0.229242,0.130389,-0.246741,0.120360,-0.164924
141.000000,0.164956,-0.009639,-0.050879,1.651657,1.051275,0.077322,-0.079564,-0.028325,-1.090277,0.150000,0.000000,0.000000,0.060489,0.063986,-0.002566,-0.035761,0.022571,0.074348,0.117137,-0.022910,0.057440,-0.028920,0.024597,-0.063813,-2.474762,1.452874,-0.147375,2.063598,2.091123,-0.630452,0.979014,1.021754,3.008125,-3.246135,-0.971770,1.749925,0.733611,0.780571,-0.750167,-0.708188,0.731376,-0.702464,-0.644180,0.685221,0.127135,-0.733955,-0.659848,-0.689149,0.054801,-0.330644,-0.070066,0.120251,0.276041,0.040959,0.025585,0.424281,0.212217,-0.112273,0.100513,-0.056992
142.000000,0.255974,-0.043404,-0.004243,-0.222347,-0.389617,0.227427,-0.054614,0.026070,-1.068782,0.150000,0.000000,0.000000,0.023837,0.073339,-0.002533,-0.016748,0.095726,0.096081,0.121362,-0.024459,0.027868,-0.122549,0.017716,-0.035262,2.071488,2.149282,-3.179384,-1.419645,2.894700,-1.603362,0.001977,1.104149,0.762311,-1.469263,-1.426685,3.109114,0.748404,-0.602295,-0.706346,0.109542,-0.759791,-0.765675,-0.791290,0.280263,-0.179329,0.787784,-0.606609,0.724486,-0.033342,-0.082969,0.164390,-0.017006,0.298622,-0.201849,0.029701,0.345974,0.262332,0.057524,0.175047,0.127417
143.000000,0.153809,-0.073787,0.050425,-0.040718,-0.151839,0.027541,0.049751,0.054623,-1.065830,0.150000,0.000000,0.000000,0.078758,0.104948,-0.027842,0.007885,0.131391,0.011088,0.066601,0.072386,0.108235,-0.148980,-0.022273,-0.004948,1.016442,-2.349079,-3.031116,1.486188,2.285099,-4.813970,-2.070063,2.101808,0.821078,-0.361015,-1.588451,3.025724,-0.763678,-0.605980,0.753438,0.709837,0.762756,0.199217,0.451520,0.724044,0.651751,0.720773,0.683609,-0.623747,0.001112,0.022445,0.225755,-0.142780,0.062517,-0.326822,0.088003,0.292114,0.156732,0.099701,-0.009857,0.211300
144.000000,0.233750,-0.039573,-0.060331,0.773637,-0.758276,-0.358990,-0.013500,-0.041788,-0.949741,0.150000,0.000000,0.000000,0.046729,0.081992,-0.120183,0.056976,0.139621,-0.043042,0.091499,0.063255,0.034983,-0.053640,-0.035129,0.064959,-1.341591,-1.552570,0.322533,-0.295845,1.358047,-3.838477,0.448331,3.536090,3.097910,1.800989,0.938773,0.332161,0.191844,-0.744279,0.702891,-0.763297,-0.606120,0.624452,0.710667,-0.288152,0.615191,0.721419,0.706453,-0.798311,0.024248,-0.050913,0.007796,-0.125523,-0.170751,-0.302071,0.256732,0.063528,0.088962,-0.034219,0.177127,0.260039
145.000000,0.171287,-0.044585,-0.001165,0.477369,0.570784,-0.050027,-0.013564,0.039233,-0.904096,0.150000,0.000000,0.000000,0.019501,0.011528,-0.013692,0.048240,0.163413,-0.127551,0.110986,0.115202,0.146773,0.022381,-0.046928,-0.015471,-1.374566,-0.408350,5.374712,-2.184261,-1.118825,-0.278419,-1.299401,0.387503,0.597602,3.156898,0.796427,-5.336207,0.722969,0.695421,0.684714,-0.756914,-0.665251,0.610899,-0.639183,-0.754074,-0.664647,0.496025,0.646114,-0.609504,0.030781,0.088316,0.052335,-0.184836,-0.204567,-0.308322,0.228651,-0.032160,0.026797,-0.035452,0.219144,0.103962
146.000000,0.008678,-0.001330,0.117707,-0.900137,-0.062269,-0.338344,0.020992,0.043757,-1.080788,0.150000,0.000000,0.000000,0.018405,-0.030105,0.046035,-0.002335,0.168795,-0.110168,0.076374,0.129205,0.044987,0.065544,0.047289,-0.099050,-0.217683,0.932317,0.878070,-2.532428,0.469101,0.015043,-1.001610,-0.066973,-0.619356,0.507517,4.589334,-2.825981,0.723729,0.193012,-0.643534,0.628792,-0.669142,-0.682668,0.706669,-0.634933,-0.639159,-0.635985,0.264466,0.728070,-0.037951,0.240081,-0.015061,-0.076145,-0.224531,-0.117307,0.080964,-0.050835,0.028833,0.109291,0.339231,0.040499
147.000000,0.149613,-0.092567,0.003387,-0.299711,-0.183539,-0.227984,0.102940,0.087170,-1.051358,0.150000,0.000000,0.000000,0.091336,-0.030127,0.055413,-0.022439,0.092441,-0.051388,0.088514,0.058116,0.053337,0.069327,0.056847,-0.153284,-0.439592,-1.508139,-2.373582,-0.682022,-2.999157,0.427170,-0.204675,-4.961858,-2.484024,1.028790,2.401947,-2.912439,-0.611531,0.046142,-0.692047,-0.782128,-0.626574,0.799234,0.619506,-0.061641,-0.609201,-0.656231,-0.775867,0.261197,0.029943,0.090013,-0.349644,-0.018880,-0.115504,0.208767,-0.066573,0.363171,0.051226,-0.028993,0.418800,0.127123
148.000000,0.208042,0.075608,-0.095176,0.181322,-0.292252,-0.909382,0.087257,-0.080966,-0.986525,0.150000,0.000000,0.000000,0.076072,0.040665,0.044977,-0.121322,0.000705,0.038972,0.073642,-0.004949,0.064842,0.000764,0.077330,-0.117293,0.044380,1.401191,-1.267362,-1.373326,-0.932866,2.921883,2.615692,-1.274570,-2.322613,-1.519257,-2.888244,-0.118497,-0.606079,-0.699004,0.637297,0.669720,0.410947,0.781113,0.680108,0.483881,0.105461,-0.687651,-0.703775,0.714506,0.240172,-0.051621,-0.396872,0.022682,0.027010,0.176469,-0.099999,0.147267,0.138020,-0.056566,0.334737,-0.014127
149.000000,0.039761,0.069843,0.005642,-0.534678,-0.137037,-0.358192,-0.066450,0.078648,-1.071607,0.150000,0.000000,0.000000,0.112106,0.012133,0.022970,-0.026590,0.051629,0.046486,0.152767,-0.049810,0.062833,0.019932,0.050694,-0.149151,-1.142117,1.209928,1.847669,3.895381,0.442130,3.341381,3.119637,-1.800364,-0.502249,-2.452259,0.453413,3.879279,-0.707652,0.687405,-0.607402,0.706240,0.729489,-0.736991,0.605890,0.651932,0.316683,-0.715136,0.656487,0.769670,0.235629,-0.189978,-0.228372,-0.084888,0.010804,0.094211,0.115397,0.162789,0.159922,-0.233582,0.132876,-0.151260
