global_step,loop,csv_step,time,playback_hz,hw_scale,sim_action_0,cmd_pos_0,real_pos_0,sim_action_1,cmd_pos_1,real_pos_1,sim_action_2,cmd_pos_2,real_pos_2,sim_action_3,cmd_pos_3,real_pos_3,sim_action_4,cmd_pos_4,real_pos_4,sim_action_5,cmd_pos_5,real_pos_5,sim_action_6,cmd_pos_6,real_pos_6,sim_action_7,cmd_pos_7,real_pos_7,sim_action_8,cmd_pos_8,real_pos_8,sim_action_9,cmd_pos_9,real_pos_9,sim_action_10,cmd_pos_10,real_pos_10,sim_action_11,cmd_pos_11,real_pos_11
131,0,131,5.253669738769531,25,0.55,0.086547,0.04760085,0.08567979964335799,-0.272565,0.63508925,0.7682622034687767,-0.226172,-1.6943946,-1.80458961575596,0.101991,0.05609505,-0.057119866428905326,0.100162,0.8400891,0.8196700832547915,0.07261,-1.5300645000000002,-1.5304142568972146,-0.012117,-0.00666435,0.017135959928671597,0.387854,0.9983197,0.922485842826821,0.107561,-1.51084145,-1.536126243540105,-0.185498,-0.1020239,-0.057119866428905326,0.123383,0.85286065,0.9510457760412737,-0.095166,-1.6223413,-1.5932461099690105
132,0,132,5.293750047683716,25,0.55,0.096984,0.053341200000000005,0.1256637061435917,-0.184306,0.6836317000000001,0.6425984973251849,-0.147387,-1.65106285,-1.7417577626841643,-0.074663,-0.04106465,-0.022847946571562132,0.285372,0.9419546000000001,0.8310940565405726,-0.062898,-1.6045939,-1.5189902836114335,-0.066551,-0.036603050000000005,0.045695893143124264,0.483786,1.0510823,0.9567577626841642,0.170051,-1.47647195,-1.5475502168258863,0.037448,0.020596400000000004,-0.1256637061435917,0.028618,0.8007399000000001,0.91106186954104,0.145618,-1.4899101000000001,-1.6389420031121347
133,0,133,5.333944320678711,25,0.55,0.096066,0.0528363,0.07425582635757692,-0.029077,0.76900765,0.6483104839680756,0.013916,-1.5623462000000001,-1.707485842826821,-0.23511,-0.12931050000000002,0.0,0.199829,0.8949059500000001,0.8482300164692441,-0.420061,-1.80103355,-1.513278296968543,0.012195,0.0067072500000000005,0.022847946571562132,0.391905,1.00054775,1.01958961575596,0.186964,-1.4671698,-1.5304142568972146,0.088199,0.04850945,-0.11423973285781065,-0.052089,0.75635105,0.8539420031121346,0.341395,-1.38223275,-1.6446539897550252
134,0,134,5.373990535736084,25,0.55,-5.7e-05,-3.135e-05,0.07425582635757692,-0.026051,0.77067195,0.6425984973251849,0.056429,-1.5389640500000001,-1.6903498828981496,-0.13618,-0.07489900000000001,-0.03998390650023373,-0.090299,0.7353355500000001,0.9281978294697116,-0.28996,-1.729478,-1.6046700832547915,0.209651,0.11530805000000001,0.034271919857343194,0.09232,0.8357760000000001,1.0595735222561937,0.026241,-1.55556745,-1.5418382301829956,-0.067094,-0.0369017,-0.06854383971468639,0.031687,0.80242785,0.8539420031121346,0.324686,-1.3914227000000001,-1.621806043183463
135,0,135,5.414057016372681,25,0.55,0.005953,0.0032741500000000004,0.07425582635757692,0.173688,0.8805284,0.7682622034687767,0.018183,-1.55999935,-1.5932461099690105,-0.10041,-0.055225500000000004,-0.13708767942937278,-0.192651,0.67904195,0.8825019363265874,-0.320032,-1.7460176,-1.7131978294697117,0.237883,0.13083565000000003,0.017135959928671597,-0.001141,0.78437245,1.0024536558272885,-0.000184,-1.5701012,-1.5418382301829956,-0.046746,-0.025710300000000002,-0.017135959928671597,0.292205,0.94571275,0.8368060431834631,0.169874,-1.4765693,-1.5532622034687766
136,0,136,5.454140901565552,25,0.55,-0.011915,-0.006553250000000001,0.045695893143124264,0.272605,0.93493275,0.8539420031121346,-0.007104,-1.5739072,-1.598958096611901,-0.039464,-0.0217052,-0.09139178628624853,-0.152142,0.7013219,0.825382069897682,-0.024333,-1.58338315,-1.7417577626841643,0.042409,0.023324950000000004,0.10852774621492012,0.053563,0.81445965,0.8882139229694779,-0.020085,-1.58104675,-1.5475502168258863,-0.013588,-0.0074734,-0.09710377292913905,0.298083,0.94894565,0.8368060431834631,0.08018,-1.525901,-1.4790063771111996
137,0,137,5.494325876235962,25,0.55,0.183128,0.10072040000000002,0.028559933214452663,0.232138,0.9126759,0.9396218027554927,-0.259262,-1.7125941,-1.598958096611901,0.018021,0.00991155,-0.06854383971468639,0.049356,0.8121458,0.7454142568972145,0.097611,-1.51631395,-1.7703176958986169,-0.06764,-0.037202000000000006,0.13708767942937278,0.135735,0.8596542500000001,0.825382069897682,0.116144,-1.5061208000000001,-1.5761101500403387,-0.00189,-0.0010395,-0.005711986642890533,0.341662,0.9729141000000001,0.8825019363265874,0.155681,-1.4843754500000002,-1.4790063771111996
138,0,138,5.534309148788452,25,0.55,0.283919,0.15615545,0.028559933214452663,-0.149058,0.7030181,0.9453337893983832,-0.393487,-1.78641785,-1.5532622034687766,-0.009487,-0.0052178500000000004,-0.011423973285781066,0.08136,0.829748,0.751126243540105,0.02462,-1.556459,-1.6903498828981496,0.061795,0.033987250000000004,0.10281575957202958,0.279313,0.93862215,0.825382069897682,0.143105,-1.49129225,-1.598958096611901,-0.080476,-0.044261800000000004,-0.06283185307179585,0.235828,0.9147054000000001,0.9567577626841642,0.075819,-1.52829955,-1.5418382301829956
139,0,139,5.574431896209717,25,0.55,0.178632,0.09824760000000002,0.07425582635757692,-0.305029,0.61723405,0.9281978294697116,-0.228326,-1.6955793000000001,-1.6617899496836968,0.005064,0.0027852000000000003,-0.017135959928671597,0.116703,0.84918665,0.8025341233261198,0.196712,-1.4618084,-1.6160940565405726,0.154549,0.08500195,0.07996781300046746,0.229242,0.9110831,0.7968221366832293,0.130389,-1.4982860500000001,-1.5761101500403387,-0.246741,-0.13570755,-0.05140787978601479,0.12036,0.851198,0.9681817359699454,-0.164924,-1.6607082,-1.5304142568972146
140,0,140,5.614476919174194,25,0.55,0.054801,0.030140550000000006,0.13708767942937278,-0.330644,0.6031458000000001,0.7225663103256524,-0.070066,-1.6085363000000001,-1.7703176958986169,0.120251,0.06613805,-0.005711986642890533,0.276041,0.93682255,0.8767899496836968,0.040959,-1.5474725500000002,-1.5761101500403387,0.025585,0.014071750000000001,0.03998390650023373,0.424281,1.01835455,0.8482300164692441,0.212217,-1.45328065,-1.5589741901116674,-0.112273,-0.061750150000000004,-0.045695893143124264,0.100513,0.8402821500000001,0.9624697493270548,-0.056992,-1.6013456000000001,-1.5075663103256525
141,0,141,5.654565811157227,25,0.55,-0.033342,-0.0183381,0.14279966607226333,-0.082969,0.73936705,0.6254625373965134,0.16439,-1.4795855,-1.7703176958986169,-0.017006,-0.0093533,-0.005711986642890533,0.298622,0.9492421,0.8825019363265874,-0.201849,-1.68101695,-1.5475502168258863,0.029701,0.01633555,0.028559933214452663,0.345974,0.9752857,0.8482300164692441,0.262332,-1.4257174000000001,-1.5589741901116674,0.057524,0.031638200000000005,-0.14279966607226333,0.175047,0.8812758500000001,0.8882139229694779,0.127417,-1.49992065,-1.6332300164692442
142,0,142,5.694625377655029,25,0.55,0.001112,0.0006116,0.07996781300046746,0.022445,0.79734475,0.6425984973251849,0.225755,-1.44583475,-1.6732139229694778,-0.14278,-0.078529,0.028559933214452663,0.062517,0.81938435,0.922485842826821,-0.326822,-1.7497521,-1.5475502168258863,0.088003,0.048401650000000004,0.03998390650023373,0.292114,0.9456627,0.9624697493270548,0.156732,-1.4837974,-1.4961423370398714,0.099701,0.054835550000000004,-0.07425582635757692,-0.009857,0.77957865,0.8425180298263536,0.2113,-1.453785,-1.6275180298263536
143,0,143,5.7347493171691895,25,0.55,0.024248,0.0133364,0.03998390650023373,-0.050913,0.7569978500000001,0.751126243540105,0.007796,-1.5657122,-1.5304142568972146,-0.125523,-0.06903765,0.017135959928671597,-0.170751,0.6910869500000001,0.9167738561839305,-0.302071,-1.73613905,-1.6789259096123685,0.256732,0.1412026,0.017135959928671597,0.063528,0.8199404,0.9624697493270548,0.088962,-1.5210709,-1.4790063771111996,-0.034219,-0.018820450000000002,-0.022847946571562132,0.177127,0.88241985,0.8996378962552589,0.260039,-1.42697855,-1.621806043183463
144,0,144,5.774800062179565,25,0.55,0.030781,0.01692955,0.03998390650023373,0.088316,0.8335738,0.8025341233261198,0.052335,-1.54121575,-1.501854323682762,-0.184836,-0.10165980000000001,-0.08567979964335799,-0.204567,0.6724881500000001,0.9167738561839305,-0.308322,-1.7395771,-1.6789259096123685,0.228651,0.12575805,0.005711986642890533,-0.03216,0.767312,1.0138776291130696,0.026797,-1.55526165,-1.4904303503969807,-0.035452,-0.0194986,-0.011423973285781066,0.219144,0.9055292,0.9281978294697116,0.103962,-1.5128209000000001,-1.4961423370398714
145,0,145,5.814860582351685,25,0.55,-0.037951,-0.02087305,0.03998390650023373,0.240081,0.9170445500000001,0.8025341233261198,-0.015061,-1.57828355,-1.501854323682762,-0.076145,-0.04187975000000001,-0.11995171950070119,-0.224531,0.6615079500000001,0.7054303503969808,-0.117307,-1.63451885,-1.7646057092557266,0.080964,0.0445302,0.14279966607226333,-0.050835,0.75704075,0.91106186954104,0.028833,-1.5541418500000002,-1.536126243540105,0.109291,0.060110050000000005,-0.07425582635757692,0.339231,0.97157705,0.922485842826821,0.040499,-1.54772555,-1.4961423370398714
146,0,146,5.85493540763855,25,0.55,0.029943,0.01646865,0.034271919857343194,0.090013,0.8345071500000001,0.825382069897682,-0.349644,-1.7623042,-1.5646861767545577,-0.01888,-0.010384000000000001,-0.15422363935804437,-0.115504,0.7214728,0.7168543236827619,0.208767,-1.45517815,-1.7588937226128358,-0.066573,-0.03661515,0.11423973285781065,0.363171,0.9847440500000001,0.8482300164692441,0.051226,-1.5418257,-1.5418382301829956,-0.028993,-0.015946150000000003,0.005711986642890533,0.4188,1.0153400000000001,0.9281978294697116,0.127123,-1.50008235,-1.4961423370398714
147,0,147,5.895021677017212,25,0.55,0.240172,0.1320946,0.028559933214452663,-0.051621,0.75660845,0.9053498828981494,-0.396872,-1.7882796,-1.5646861767545577,0.022682,0.012475100000000001,-0.15422363935804437,0.02701,0.7998555,0.7111423370398714,0.176469,-1.4729420500000001,-1.7588937226128358,-0.099999,-0.054999450000000005,0.11423973285781065,0.147267,0.86599685,0.8082461099690104,0.13802,-1.494089,-1.5418382301829956,-0.056566,-0.0311113,0.034271919857343194,0.334737,0.9691053500000001,0.9453337893983832,-0.014127,-1.5777698500000001,-1.5875341233261198
148,0,148,5.9350950717926025,25,0.55,0.235629,0.12959595000000002,-0.028559933214452663,-0.189978,0.6805121000000001,0.9053498828981494,-0.228372,-1.6956046,-1.6617899496836968,-0.084888,-0.046688400000000005,-0.05140787978601479,0.010804,0.7909422,0.7568382301829956,0.094211,-1.51818395,-1.5932461099690105,0.115397,0.06346835,0.11423973285781065,0.162789,0.87453395,0.8082461099690104,0.159922,-1.4820429000000002,-1.5532622034687766,-0.233582,-0.1284701,-0.028559933214452663,0.132876,0.8580818,1.008165642470179,-0.15126,-1.6531930000000001,-1.5875341233261198
149,0,149,5.975171089172363,25,0.55,0.158995,0.08744725,0.11423973285781065,-0.28973,0.6256485,0.751126243540105,-0.17382,-1.665601,-1.816013589041741,0.085831,0.04720705000000001,-0.028559933214452663,0.240825,0.9174537500000001,0.7796861767545578,0.136518,-1.4949151,-1.5532622034687766,0.050949,0.028021950000000004,0.011423973285781066,0.376852,0.9922686000000001,0.8539420031121346,0.118853,-1.50463085,-1.536126243540105,-0.132718,-0.0729949,-0.028559933214452663,0.120599,0.85132945,0.9510457760412737,-0.028511,-1.58568105,-1.5475502168258863
150,1,30,6.015420198440552,25,0.55,-0.046805,-0.025742750000000002,0.11423973285781065,0.049371,0.8121540500000001,0.6997183637540902,-0.02557,-1.5840635,-1.6903498828981496,0.009617,0.005289350000000001,-0.028559933214452663,-0.280301,0.63083445,0.8082461099690104,0.468709,-1.31221005,-1.5532622034687766,0.507665,0.27921575000000004,0.07996781300046746,0.272354,0.9347947000000001,0.8882139229694779,-0.151756,-1.6534658,-1.5075663103256525,-0.217968,-0.1198824,-0.13708767942937278,0.735946,1.1897703000000002,0.8767899496836968,0.049563,-1.54274035,-1.6275180298263536
151,1,31,6.055448770523071,25,0.55,0.163429,0.08988595,0.11995171950070119,-0.207524,0.6708618000000001,0.6483104839680756,0.058872,-1.5376204,-1.6732139229694778,0.13345,0.07339750000000002,0.0,-0.668719,0.41720455,0.7911101500403388,0.575882,-1.2532649,-1.4847183637540904,1.07869,0.5,0.07996781300046746,0.128819,0.85585045,0.9796057092557264,-0.338512,-1.7561816000000001,-1.5075663103256525,-0.383991,-0.21119505000000002,-0.10281575957202958,1.097834,1.3888087000000002,0.8482300164692441,-0.011989,-1.5765939500000001,-1.6446539897550252
152,1,32,6.095564365386963,25,0.55,0.037278,0.0205029,0.03998390650023373,0.099851,0.8399180500000001,0.739702270254324,-0.139224,-1.6465732,-1.5932461099690105,0.05361,0.0294855,0.0,-0.400295,0.56483775,0.8310940565405726,0.737804,-1.1642078,-1.4047505507536229,0.579663,0.31881465000000003,0.11423973285781065,0.160704,0.8733872,0.9453337893983832,-0.171796,-1.6644878,-1.5818221366832295,-0.124767,-0.06862185000000001,-0.10281575957202958,0.940787,1.3024328500000002,0.91106186954104,-0.097622,-1.6236921,-1.5875341233261198
153,1,33,6.135622024536133,25,0.55,0.149394,0.08216670000000001,0.09139178628624853,0.1083,0.844565,0.7739741901116672,-0.123597,-1.63797835,-1.5475502168258863,-0.086148,-0.047381400000000004,0.05140787978601479,-0.054721,0.75490345,0.5797666442533891,0.58899,-1.2460555,-1.3133587644673743,-0.117525,-0.06463875000000001,0.3884150917165562,-0.079661,0.74118645,0.9339098161126022,0.093782,-1.5184199,-1.7131978294697117,0.074757,0.04111635,-0.23990343900140237,0.655802,1.1456911,1.3965807341867351,-0.043707,-1.59403885,-1.5703981633974484
154,1,34,6.175667762756348,25,0.55,0.236629,0.13014595,0.022847946571562132,0.044745,0.80960975,0.7568382301829956,-0.047286,-1.5960073000000001,-1.598958096611901,-0.053423,-0.02938265,0.011423973285781066,-0.022899,0.77240555,0.5340707511102649,0.353742,-1.3754419,-1.2276789648240163,0.071507,0.039328850000000005,0.3827031050736657,-0.270353,0.6363058500000001,0.8767899496836968,0.197311,-1.46147895,-1.7588937226128358,0.130576,0.0718168,-0.23990343900140237,0.638464,1.1361552000000001,1.373732787615173,-0.026314,-1.5844727,-1.5932461099690105
155,1,35,6.215744256973267,25,0.55,0.148534,0.08169370000000001,0.09139178628624853,0.259623,0.92779265,0.8539420031121346,0.098965,-1.51556925,-1.610382069897682,-0.020737,-0.01140535,-0.03998390650023373,-0.433532,0.5465574,0.7111423370398714,0.589215,-1.24593175,-1.233390951466907,0.114079,0.06274345,0.20563151914405917,-0.262118,0.6408351,0.9053498828981494,0.296164,-1.4071098,-1.793165642470179,0.008526,0.0046893,-0.022847946571562132,0.967877,1.31733235,1.373732787615173,-0.349269,-1.76209795,-1.6046700832547915
156,1,36,6.255825519561768,25,0.55,0.059653,0.03280915,0.10852774621492012,0.144553,0.86450415,0.8539420031121346,0.274344,-1.4191108000000001,-1.610382069897682,-0.193118,-0.10621490000000001,-0.03998390650023373,-0.120425,0.71876625,0.7111423370398714,0.420931,-1.33848795,-1.3076467778244838,0.066585,0.03662175000000001,0.10281575957202958,-0.148938,0.7030841,0.6768704171825282,0.095026,-1.5177357,-1.5761101500403387,0.002528,0.0013904,0.005711986642890533,0.595191,1.1123550500000001,1.1852372283997856,-0.152185,-1.65370175,-1.621806043183463
157,1,37,6.29593825340271,25,0.55,-0.043086,-0.0236973,0.05140787978601479,-0.057631,0.75330295,0.8882139229694779,0.221211,-1.44833395,-1.610382069897682,-0.159564,-0.08776020000000001,0.017135959928671597,-0.055446,0.7545047,0.7111423370398714,0.199697,-1.4601666500000001,-1.3704786308962795,0.151004,0.0830522,0.11995171950070119,0.030219,0.80162045,0.6768704171825282,-0.066017,-1.60630935,-1.5646861767545577,-0.042812,-0.023546600000000004,0.03998390650023373,0.427508,1.0201294,1.1852372283997856,0.021249,-1.55831305,-1.621806043183463
158,1,38,6.335995674133301,25,0.55,-0.016381,-0.00900955,0.05140787978601479,-0.088176,0.7365032,0.8882139229694779,-0.070887,-1.60898785,-1.4390224706109662,-0.058841,-0.032362550000000004,-0.06854383971468639,-0.013229,0.77772405,0.7454142568972145,0.193978,-1.4633121,-1.3704786308962795,0.09558,0.052569000000000005,0.08567979964335799,0.049429,0.81218595,0.728278296968543,0.101897,-1.5139566500000001,-1.5589741901116674,-0.0369,-0.020295000000000004,0.011423973285781066,0.438171,1.02599405,1.1566772951853328,0.151309,-1.4867800500000001,-1.707485842826821
159,1,39,6.376072883605957,25,0.55,-0.003346,-0.0018403000000000002,-0.005711986642890533,0.088216,0.8335188,0.7911101500403388,-0.017334,-1.5795337,-1.4447344572538565,0.028771,0.015824050000000003,-0.09710377292913905,0.027521,0.8001365500000001,0.7054303503969808,0.247643,-1.4337963500000002,-1.4218865106822944,0.058824,0.032353200000000006,0.06854383971468639,-0.023817,0.7719006500000001,0.751126243540105,0.135303,-1.49558335,-1.5818221366832295,-0.06705,-0.0368775,-0.034271919857343194,0.37742,0.992581,1.070997495541975,0.146469,-1.48944205,-1.6846378962552588
160,1,40,6.416183948516846,25,0.55,-0.000792,-0.0004356,-0.011423973285781066,0.182178,0.8851979000000001,0.728278296968543,-0.09232,-1.620776,-1.4447344572538565,0.112254,0.06173970000000001,-0.005711986642890533,0.06823,0.8225265,0.813958096611901,0.154488,-1.4850316000000001,-1.4961423370398714,0.069197,0.03805835,0.08567979964335799,0.071118,0.8241149,0.751126243540105,0.155091,-1.48469995,-1.5818221366832295,-0.10737,-0.0590535,-0.034271919857343194,0.357084,0.9813962,1.0881334554706465,0.290998,-1.4099511,-1.6503659763979157
161,1,41,6.456244707107544,25,0.55,0.041944,0.0230692,0.0,-0.098725,0.7307012500000001,0.825382069897682,-0.180545,-1.66929975,-1.6046700832547915,0.185266,0.1018963,0.0,0.242246,0.9182353000000001,0.8539420031121346,0.197838,-1.4611891000000001,-1.4847183637540904,0.041967,0.02308185,0.057119866428905326,0.088521,0.83368655,0.825382069897682,0.090948,-1.5199786,-1.5703981633974484,-0.153467,-0.08440685,-0.03998390650023373,0.178781,0.88332955,0.996741669184398,0.069428,-1.5318146000000001,-1.598958096611901
162,1,42,6.496386528015137,25,0.55,0.13178,0.07247900000000002,-0.011423973285781066,-0.226017,0.66069065,0.8825019363265874,-0.200389,-1.6802139500000002,-1.6046700832547915,0.124386,0.06841230000000001,0.05140787978601479,0.278706,0.9382883000000001,0.8482300164692441,0.245143,-1.43517135,-1.5189902836114335,0.081887,0.045037850000000004,0.06283185307179585,0.19926,0.8945930000000001,0.8368060431834631,0.043659,-1.54598755,-1.5304142568972146,-0.146004,-0.0803022,-0.05140787978601479,0.108816,0.8448488000000001,0.996741669184398,0.028936,-1.5540852,-1.416174524039404
163,1,43,6.536426782608032,25,0.55,0.181286,0.09970730000000001,0.017135959928671597,-0.211449,0.66870305,0.7225663103256524,-0.357047,-1.7663758500000002,-1.6732139229694778,0.095256,0.0523908,0.07425582635757692,0.288434,0.9436387,0.8996378962552589,0.082076,-1.5248582000000002,-1.4847183637540904,0.080484,0.044266200000000006,0.06283185307179585,0.451111,1.03311105,0.8710779630408063,0.227266,-1.4450037,-1.524702270254324,-0.150424,-0.0827332,-0.08567979964335799,0.020423,0.79623265,0.9510457760412737,0.051722,-1.5415529000000001,-1.4790063771111996
164,1,44,6.576507091522217,25,0.55,0.10248,0.056364000000000004,0.05140787978601479,0.052637,0.81395035,0.6940063771111997,-0.041568,-1.5928624,-1.7017738561839306,-0.121509,-0.06682995000000001,0.06854383971468639,0.014619,0.79304045,0.9510457760412737,-0.101527,-1.62583985,-1.4790063771111996,0.028497,0.015673350000000003,0.06854383971468639,0.275841,0.93671255,0.9339098161126022,0.020265,-1.55885425,-1.5589741901116674,0.097927,0.05385985000000001,-0.09710377292913905,0.102901,0.8415955500000001,0.8996378962552589,0.142257,-1.49175865,-1.598958096611901
